"Zone","Hospital","Type","Date","Measure Name","Actual","CTAS"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","74","4"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","553",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-06-01","Discharges","248",
"Northern","All Saints Springhill Hospital","Community Hospital","2022-06-01","Emergency Visits","619",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-06-01","Discharges","6",
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","51","5"
"Northern","All Saints Springhill Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","83","5"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits CTAS","13","Blank"
"Northern","Aberdeen Hospital","Regional Hospital","2022-06-01","Surgical Cases","510",
"Eastern","Cape Breton Complex","Regional Hospital","2022-06-01","Emergency Visits","3,677",
"Eastern","Strait Richmond Hospital","Community Hospital","2022-06-01","Discharges","24",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2022-06-01","Discharges","9",
"Central","Dartmouth General Hospital","Regional Hospital","2022-06-01","Surgical Cases","936",
"Western","Fishermen's Memorial Hospital","Community Hospital","2022-06-01","Emergency Visits","1,185",
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","6","5"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2022-05-01","Admits","17",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-05-01","Discharges","240",
"IWK","IWK Health Centre","Tertiary Hospital","2022-05-01","Emergency Visits CTAS","93","Blank"
"IWK","IWK Health Centre","Tertiary Hospital","2022-05-01","Emergency Visits CTAS","57","5"
"IWK","IWK Health Centre","Tertiary Hospital","2022-05-01","Emergency Visits CTAS","1,577","4"
"IWK","IWK Health Centre","Tertiary Hospital","2022-05-01","Emergency Visits CTAS","1,384","3"
"IWK","IWK Health Centre","Tertiary Hospital","2022-05-01","Emergency Visits CTAS","910","2"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","23","4"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","24","3"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","1","2"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","5","5"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","63","Blank"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","1","1"
"IWK","IWK Health Centre","Tertiary Hospital","2022-05-01","Emergency Visits CTAS","36","1"
"Western","South Shore Regional Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","846","3"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-05-01","Discharges","431",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Discharges","206",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Surgical Cases","280",
"Northern","All Saints Springhill Hospital","Community Hospital","2022-05-01","Admits","34",
"IWK","IWK Health Centre","Tertiary Hospital","2022-05-01","Surgical Cases","2,864",
"Western","Soldiers' Memorial Hospital","Community Hospital","2022-05-01","Surgical Cases","396",
"Central","Hants Community Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","772","4"
"Central","Hants Community Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","8","1"
"Central","Hants Community Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","499","3"
"Central","Hants Community Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","76","5"
"Central","Hants Community Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","182","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-05-01","Admits","60",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits","117",
"Western","South Shore Regional Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","571","4"
"Western","Fishermen's Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits","1,050",
"Western","South Shore Regional Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","34","5"
"Central","Nova Scotia Hospital","Tertiary Hospital","2022-05-01","Discharges","66",
"Northern","All Saints Springhill Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","366","4"
"Northern","All Saints Springhill Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","2","2"
"Northern","All Saints Springhill Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","92","3"
"Northern","All Saints Springhill Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","1","Blank"
"Northern","All Saints Springhill Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","130","5"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2022-05-01","Admits","8",
"Western","Valley Regional Hospital","Regional Hospital","2022-05-01","Surgical Cases","1,102",
"Western","Digby General Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","201","5"
"Western","Digby General Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","2","1"
"Western","Digby General Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","117","2"
"Western","Digby General Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","606","4"
"Western","Digby General Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","1","Blank"
"Western","Digby General Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","306","3"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","6","2"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","2","Blank"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","150","5"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","66","3"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","337","4"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-05-01","Emergency Visits","2,920",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","87","5"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","53","2"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","444","4"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","31","Blank"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-05-01","Discharges","5",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","78","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","269","3"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","568","4"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","47","5"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","5","Blank"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","2","1"
"Western","Valley Regional Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","215","5"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Emergency Visits CTAS","1,010","4"
"Eastern","Cape Breton Complex","Regional Hospital","2022-05-01","Discharges","1,083",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Emergency Visits CTAS","111","5"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2022-05-01","Admits","228",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-05-01","Admits","432",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Emergency Visits CTAS","3","Blank"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-05-01","Discharges","19",
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2022-05-01","Discharges","9",
"Central","Nova Scotia Hospital","Tertiary Hospital","2022-05-01","Admits","66",
"Western","Roseway Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","1","1"
"Western","Roseway Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","28","2"
"Western","Roseway Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","280","3"
"Western","Roseway Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","504","4"
"Western","Roseway Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","68","5"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","39","3"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","6","Blank"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","5","2"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","21","4"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","1","2"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","13","3"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","9","Blank"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","12","5"
"Central","Dartmouth General Hospital","Regional Hospital","2022-05-01","Admits","380",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","223","3"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","57","4"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2022-05-01","Emergency Visits CTAS","53","5"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-05-01","Admits","305",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2022-05-01","Admits","2",
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","1,238","3"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","431","2"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","30","1"
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","592","4"
"Central","Hants Community Hospital","Community Hospital","2022-05-01","Discharges","22",
"Northern","Aberdeen Hospital","Regional Hospital","2022-05-01","Surgical Cases","488",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2022-05-01","Discharges","3",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Emergency Visits","1,889",
"Western","Yarmouth Regional Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","60","5"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Admits","211",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2022-05-01","Admits","20",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2022-05-01","Emergency Visits CTAS","12","2"
"Northern","South Cumberland Community Care Centre","Community Hospital","2022-05-01","Discharges","2",
"Eastern","Cape Breton Regional Hospice","Hospice","2022-05-01","Discharges","1",
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2022-05-01","Discharges","21",
"Eastern","Cape Breton Complex","Regional Hospital","2022-05-01","Surgical Cases","2,314",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2022-05-01","Emergency Visits CTAS","8","1"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Emergency Visits CTAS","14","1"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Emergency Visits CTAS","564","3"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2022-05-01","Emergency Visits CTAS","187","2"
"Central","Dartmouth General Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","48","5"
"Central","Dartmouth General Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","27","1"
"Central","Dartmouth General Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","1,288","2"
"Central","Dartmouth General Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","920","4"
"Central","Dartmouth General Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","1","Blank"
"Central","Dartmouth General Hospital","Regional Hospital","2022-05-01","Emergency Visits CTAS","1,674","3"
"Western","Annapolis Community Health Centre","Community Hospital","2022-05-01","Discharges","11",
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2022-05-01","Admits","21",
"Eastern","Eastern Memorial Hospital","Community Hospital","2022-05-01","Admits","5",
